Fecha_creación;Id;Texto;Fuente;Truncado;Respuesta_al_tweet;Respuesta_al_usuario_id;Respuesta_al_usuario_nombre;geo;coordenadas;lugar;contribucion;lenguaje;retweeteado
2023-03-28 19:38:44+00:00;1640800608838877188;"RT @M7_GRH118352: @grandma_natural Are you a fan of the movie ""ARGO""? (starring Ben Affleck) That is actually one film I still haven't seen…";Twitter for Android;False;;;;;;;;en;False
2023-03-28 19:38:05+00:00;1640800446058057739;@chriscarwill I'll just list some of my favorites then  Superbad Popstar Get him to the Greek The wolf of wall stre… https://t.co/8W8kl0vWUw;Twitter for Android;True;1640799789750124544;1524912677000183811;chriscarwill;;;;;en;False
2023-03-28 19:36:44+00:00;1640800106051166208;The Wolf of Wall Street is a top 5 movie and you can’t convince me otherwise;Twitter for iPhone;False;;;;;;;;en;False
2023-03-28 19:36:25+00:00;1640800024337498113;"RT @SkyeMovies: On Episode 95 of The #Film89Podcast, @WelshBluesman, @Leightwinst &amp; I discuss Martin Scorsese’s brilliant The Wolf of Wall…";Twitter Web App;False;;;;;;;;en;False
2023-03-28 19:35:45+00:00;1640799859317026816;@The_GM_is_God Imagine Wolf of wall street and replace DiCaprio with Lex Luther building his empire and the FBI bei… https://t.co/ZgrioMMKRb;Twitter for iPhone;True;1640478131566833664;1260937902638485506;The_GM_is_God;;;;;en;False
2023-03-28 19:20:17+00:00;1640795965102739474;RT @datdude_brice43: I bought my sister Steve Madden shoes for Christmas and all I can think about is this scene in The Wolf of Wall Street…;Twitter Web App;False;;;;;;;;en;False
2023-03-28 19:19:32+00:00;1640795776585551877;@NoLoveNoSexo When i watch the wolf of wall street and its not about a walk that hangs around the walls of a street;Twitter for iPhone;False;1640794653011382272;3139698535;NoLoveNoSexo;;;;;en;False
2023-03-28 19:15:12+00:00;1640794688914444291;@CinemaTweets1 For me, his best acting is in The Wolf of Wall Street;Twitter for Android;False;1640709360665128962;1338867940792254465;CinemaTweets1;;;;;en;False
2023-03-28 19:01:02+00:00;1640791123047194625;@NaraayanKannan @CinemaTweets1 Agree, The Aviator,Wolf of Wall Street and Gangs of new york are so much low, Incept… https://t.co/IAREtrNeJz;Twitter for Android;True;1640709915085017090;1551793107494379520;NaraayanKannan;;;;;en;False
2023-03-28 19:00:26+00:00;1640790970689114127;RT @nycischool: Students in our Memoir class recently had the opportunity to speak with Cin Fabré, author of the novel Wolf Hustle: A Black…;Microsoft Power Platform;False;;;;;;;;en;False
2023-03-28 18:56:57+00:00;1640790092762456088;@DrMoneyTrees @AddictSox 1) A Time to Kill 2) The Lincoln Lawyer 3) Dazed and Confused 4) The Wolf of Wall Street -… https://t.co/XPCkUm72zP;Twitter Web App;True;1640786736082206721;1126243513840967680;DrMoneyTrees;;;;;en;False
2023-03-28 18:49:12+00:00;1640788143657091073;Students in our Memoir class recently had the opportunity to speak with Cin Fabré, author of the novel Wolf Hustle:… https://t.co/5QM18qOJYK;Twitter Web App;True;;;;;;;;en;False
2023-03-28 18:11:02+00:00;1640778538667372544;"@CinemaTweets1 The ranking of wolf of wall street 8? Get f$&amp;* out of here man Tbh I don't think OUATIH to be in top rank";Twitter Web App;False;1640709360665128962;1338867940792254465;CinemaTweets1;;;;;en;False
2023-03-28 18:09:34+00:00;1640778170910515204;@ruiconderc @CinemaTweets1 Permita-me discordar caro @ruiconderc. Eis a ordem correta 😂 1 - Inception 2 - The Depar… https://t.co/vl2O23OFZR;Twitter for iPhone;True;1640768244159053828;1143186879350738944;ruiconderc;;;;;en;False
2023-03-28 18:07:12+00:00;1640777572102316034;18% off $27.99 The Wolf of Wall Street - Limted Edtion Steelbook [4K UHD + Digital Copy] [Blu-ray] (Bilingual) Leon… https://t.co/cU4QpTtGIR;Twitter Web App;True;;;;;;;;en;False
2023-03-28 18:01:02+00:00;1640776021317423104;@iamDesiNerd Wolf of the wall Street;Twitter for Android;False;1640702429691011075;836548723991691264;iamDesiNerd;;;;;en;False
2023-03-28 17:55:40+00:00;1640774671070031873;for me the only right order is  Casino/Goodfellas  The Departed  Wolf of Wall Street  The king of comedy  Taxi driver;Twitter for iPhone;False;1640770397653090304;283619447;__caleb__o;;;;;en;False
2023-03-28 17:48:22+00:00;1640772834359123969;RT @CatchMyGriftPod: New podcast out now! We're talking Jordan Belfort from the Wolf of Wall Street! Available everywhere you find podcasts…;Twitter Web App;False;;;;;;;;en;False
2023-03-28 17:36:57+00:00;1640769961345048576;RT @LFGSwap: 🕶@LFGSwap x @arbitrum #IDO  ✨LFGSwap(💙,🧡)  IDO is live   🔥The earlier you participate, the more rewards you will get  💎“We hav…;Twitter Web App;False;;;;;;;;en;False
2023-03-28 17:30:08+00:00;1640768244159053828;@nikollascunha @CinemaTweets1 Top 5 atuação: 1- The Wolf of Wall Street 2- Shutter Island 3- What's Eating Gilbert… https://t.co/m4EOiKdMQY;Twitter Web App;True;1640736817791004675;1271047925355945984;nikollascunha;;;;;en;False
2023-03-28 17:21:28+00:00;1640766064299745281;@iamDesiNerd The dark knight Zindagi na milegi dobara Scarface Interstellar Gangs of wasseypur Pirates of the Carib… https://t.co/Fs1XXr0bQp;Twitter for Android;True;1640702429691011075;836548723991691264;iamDesiNerd;;;;;en;False
2023-03-28 17:17:24+00:00;1640765040407052295;RT @Film89UK: FBI Agent Denham (Kyle Chandler) meets with Jordan Belfort (@LeoDiCaprio) in this hilarious scene from Martin Scorsese’s, The…;Twitter for iPhone;False;;;;;;;;en;False
2023-03-28 17:15:29+00:00;1640764560742252564;"RT @jratm23: In a quick return the @Film89UK crew of @SkyeMovies @WelshBluesman &amp; @Leightwinst look back at another Scorsese favorite, whic…";Twitter for iPhone;False;;;;;;;;en;False
2023-03-28 16:52:48+00:00;1640758851707473920;- Schindler’s List - Argo - The Pursuit Of Happyness - The Social Network - The Trial Of The Chicago 7 - Apollo 13… https://t.co/4onzDqMvGO;Twitter for iPhone;True;;;;;;;;en;False
2023-03-28 16:48:21+00:00;1640757729924087809;- Schindler’s List - Argo - The Pursuit Of Happyness - The Social Network - The Trial Of The Chicago 7 - Apollo 13… https://t.co/gQNQAg0KHr;Twitter for iPhone;True;;;;;;;;en;False
2023-03-28 16:39:19+00:00;1640755459497013249;@urbabyhighness_ @worksfess Kaya film the wolf of wall street;Twitter for iPhone;False;1640581018590801920;1227104819384504320;urbabyhighness_;;;;;en;False
2023-03-28 16:27:14+00:00;1640752415535235076;Margaret Franklin (@CFAInstituteCEO) on how to break from the Wolf of Wall Street stereotype and present finance as… https://t.co/sU8ktb8ZYL;Twitter Web App;True;;;;;;;;en;False
2023-03-28 16:20:02+00:00;1640750604132794375;RT @LFGSwap: 🕶@LFGSwap x @arbitrum #BuildTogether  ✨LFGSwap(💙,🧡)  IDO is live now   🔥LFGSwap is undergoing a second review on @CertiK, more…;Twitter for Android;False;;;;;;;;en;False
2023-03-28 16:19:50+00:00;1640750554480607234;You know you're f*cked in the head when the literal Wolf of Wall Street thinks your tactics are sleezy https://t.co/99E29rxR0r;Twitter Web App;False;;;;;;;;en;False
2023-03-28 16:15:09+00:00;1640749376309002241;@CinemaTweets1 1) The Revenant 2) Inception 3) The Wolf of Wall Street 4) The Departed 5) Catch Me If you Can 6) Sh… https://t.co/RbwI9fWGlH;Twitter Web App;True;1640709360665128962;1338867940792254465;CinemaTweets1;;;;;en;False
2023-03-28 16:01:06+00:00;1640745840657543168;@Stronza The Wolf of Wall Street no Silikon Valley Bank;Twitter for iPhone;False;1640692118204166144;5404582;Stronza;;;;;en;False
2023-03-28 15:59:18+00:00;1640745388595376129;@MasculineMind_ The Wolf of wall street;Twitter for iPhone;False;1640615875299483649;1465128526101819394;MasculineMind_;;;;;en;False
2023-03-28 15:57:17+00:00;1640744880216449024;RT @FNAFMovieUpdate: David Fischer is the assistant director of the movie, He’s been the assistant director on The Dark Knight Rises, Wolf…;Twitter for Android;False;;;;;;;;en;False
2023-03-28 15:53:17+00:00;1640743873759662082;@PeterRHann1 You've seen the wolf of wall street right?;Twitter for Android;False;1640736147000406016;1177225850703400960;PeterRHann1;;;;;en;False
2023-03-28 15:51:13+00:00;1640743351149289473;@themitch22 From what I heard.. there is basically No TOS lol  I saw someone streaming the wolf of Wall Street and… https://t.co/eZt3Gf9Gm0;Twitter for iPhone;True;1640737849136799745;5082931;themitch22;;;;;en;False
